MSZoning,LotFrontage,LotArea,Street,Alley,Utilities,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,ScreenPorch,PoolQC,Fence,MiscFeature,SalePrice
RL,115.0,21286,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,720,TA,Y,720,551,1271,0,2,4,1,TA,7,1,Gd,1,312,TA,0,0,0,,,,135000
RL,75.0,9825,Pave,,AllPub,5,5,0.0,TA,TA,,,0,TA,N,1664,0,1664,0,2,4,2,TA,8,0,,0,0,,0,0,0,,,,100000
RL,55.0,10592,Pave,,AllPub,6,7,0.0,TA,Gd,TA,No,602,TA,Y,900,602,1502,0,1,3,1,Gd,7,2,TA,1,180,TA,96,0,53,,,,165000
RM,60.0,7200,Pave,,AllPub,5,4,0.0,TA,TA,TA,No,1022,TA,N,1022,0,1022,1,1,2,1,TA,4,0,,1,280,TA,0,30,0,,,,85000
RL,60.0,11664,Pave,,AllPub,6,5,206.0,TA,TA,TA,No,1082,TA,Y,1082,0,1082,0,1,2,1,TA,5,1,Gd,1,240,TA,0,130,0,,,,119200
RL,70.0,8400,Pave,,AllPub,8,6,0.0,Gd,TA,Gd,No,810,Ex,Y,810,855,1665,1,2,3,1,Gd,6,0,,2,528,TA,0,45,0,,,,227000
RL,73.0,11883,Pave,,AllPub,7,5,196.0,Gd,TA,Gd,Gd,1504,Ex,Y,1504,0,1504,1,2,3,1,Gd,6,1,TA,2,478,TA,115,66,0,,,,203000
RL,,5814,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,Av,1220,Gd,Y,1360,0,1360,1,1,1,1,Gd,4,1,Ex,2,565,TA,63,0,0,,,,187500
RL,,10784,Pave,,AllPub,7,5,76.0,Gd,TA,Gd,No,384,Gd,Y,802,670,1472,0,2,3,1,Gd,7,1,TA,2,402,TA,164,0,0,,,,160000
RL,43.0,3013,Pave,,AllPub,7,5,145.0,Gd,TA,Gd,Gd,1362,Ex,Y,1506,0,1506,0,2,2,1,Gd,6,1,Gd,2,440,TA,142,20,0,,,,213490
RL,60.0,7024,Pave,,AllPub,4,5,0.0,TA,TA,Gd,No,1132,Ex,Y,1132,0,1132,1,1,2,1,Gd,5,0,,2,451,TA,252,64,0,,,,176000
RL,64.0,7406,Pave,,AllPub,7,5,84.0,Gd,TA,Gd,Av,1199,Ex,Y,1220,0,1220,1,2,2,1,Gd,6,0,,2,632,TA,105,54,0,,,,194000
RM,52.0,9439,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,912,Gd,Y,912,336,1248,0,1,2,1,TA,6,0,,1,160,Fa,0,0,0,,,,87000
RL,43.0,3182,Pave,,AllPub,7,5,14.0,Gd,TA,Gd,No,1346,Ex,Y,1504,0,1504,0,2,2,1,Gd,7,1,Gd,2,437,TA,156,20,0,,,,191000
RL,,15498,Pave,,AllPub,8,6,0.0,Gd,TA,Gd,Av,1565,TA,Y,2898,0,2898,1,2,2,1,Gd,10,1,Gd,2,665,TA,0,72,0,,,,287000
RL,70.0,7700,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,882,TA,Y,882,0,882,1,1,3,1,TA,5,0,,2,461,TA,96,0,0,,MnPrv,,112500
RL,73.0,9300,Pave,,AllPub,5,5,324.0,TA,TA,TA,No,1268,TA,Y,1264,0,1264,1,1,3,1,TA,6,2,Gd,2,461,TA,0,0,143,,,,167500
RL,71.0,9520,Pave,,AllPub,8,5,338.0,Gd,TA,Gd,Gd,1638,Ex,Y,1646,0,1646,1,2,3,1,Gd,7,1,Gd,3,800,TA,192,44,0,,,,293077
RL,79.0,9492,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,768,TA,Y,968,408,1376,1,1,3,1,TA,6,1,Gd,1,240,TA,0,0,0,,,,105000
RM,21.0,1680,Pave,,AllPub,6,7,281.0,TA,TA,TA,No,672,Gd,Y,672,546,1218,0,1,3,1,TA,7,0,,1,264,TA,0,28,0,,,,118000
RH,,7082,Pave,,AllPub,5,8,0.0,TA,TA,TA,Mn,686,Gd,Y,948,980,1928,0,2,5,2,TA,10,0,,0,0,,0,0,0,,,,160000
RL,102.0,15863,Pave,,AllPub,7,3,0.0,TA,TA,TA,No,824,Ex,Y,1687,998,3082,1,2,5,1,TA,12,2,TA,2,672,TA,136,63,0,,,,197000
RL,,14541,Pave,,AllPub,8,7,0.0,Gd,Gd,Gd,No,1338,Ex,Y,1352,1168,2520,1,2,5,1,Gd,10,1,TA,3,796,TA,209,55,0,,,,310000
RL,,8125,Pave,,AllPub,7,5,295.0,Gd,TA,Gd,No,1654,Ex,Y,1654,0,1654,1,2,3,1,Gd,6,0,,3,900,TA,0,136,0,,,,230000
RL,50.0,6305,Pave,,AllPub,5,7,0.0,TA,Gd,Fa,No,920,Ex,Y,954,0,954,0,1,2,1,Fa,5,1,Gd,1,240,Fa,0,0,0,,MnPrv,,119750
RL,,11500,Pave,,AllPub,4,3,0.0,TA,Gd,,,0,Ex,N,845,0,845,0,1,3,1,TA,5,0,,1,290,TA,186,0,0,,,,84000
RL,89.0,12898,Pave,,AllPub,9,5,70.0,Gd,TA,Ex,Gd,1620,Ex,Y,1620,0,1620,1,2,2,1,Ex,6,1,Ex,3,912,TA,228,0,0,,,,315500
RL,,9240,Pave,,AllPub,8,5,396.0,Gd,TA,Gd,No,1055,Ex,Y,1055,1208,2263,0,2,3,1,Gd,7,1,TA,2,905,TA,0,45,189,,,,287000
RM,21.0,1533,Pave,,AllPub,4,6,0.0,TA,TA,TA,No,546,TA,Y,798,546,1344,0,1,3,1,TA,6,1,TA,0,0,,0,0,0,,,,97000
RM,21.0,1477,Pave,,AllPub,4,4,0.0,TA,TA,Gd,Av,630,TA,Y,630,0,630,1,1,1,1,TA,3,0,,1,286,TA,0,0,0,,,,80000
RL,88.0,13125,Pave,,AllPub,5,4,67.0,TA,TA,TA,No,1134,Ex,Y,1803,0,1803,1,2,3,1,TA,8,1,TA,2,484,TA,0,0,0,,GdPrv,,155000
RL,,9130,Pave,,AllPub,6,8,252.0,TA,TA,TA,No,800,Gd,Y,800,832,1632,0,1,4,1,Gd,7,0,,2,484,TA,0,40,0,,,,173000
RL,34.0,5381,Pave,,AllPub,6,5,135.0,Gd,TA,Gd,Av,1306,Ex,Y,1306,0,1306,1,2,1,1,Gd,5,1,Gd,2,624,TA,170,63,0,,,,196000
RL,86.0,11839,Pave,,AllPub,7,5,99.0,TA,TA,Gd,No,1475,Ex,Y,1532,797,2329,1,2,4,1,Gd,10,1,Ex,2,514,TA,192,121,0,,,,262280
RL,80.0,9600,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,No,2524,TA,Y,2524,0,2524,1,2,4,1,Gd,9,1,Gd,2,542,TA,474,120,0,,MnPrv,,278000
RL,,13680,Pave,,AllPub,3,5,0.0,TA,TA,,,0,Ex,Y,1733,0,1733,0,2,4,1,TA,8,1,Gd,2,452,TA,0,0,0,,,,139600
RL,85.0,16056,Pave,,AllPub,9,5,208.0,Gd,TA,Ex,Av,1992,Ex,Y,1992,876,2868,0,3,4,1,Ex,11,1,Gd,3,716,TA,214,108,0,,,,556581
RL,57.0,9245,Pave,,AllPub,5,5,0.0,TA,TA,Gd,No,990,Ex,Y,990,0,990,0,1,3,1,TA,5,0,,2,672,TA,0,0,0,,,,145000
RL,100.0,21750,Pave,,AllPub,5,4,75.0,TA,Fa,,,0,TA,Y,1771,0,1771,0,1,3,1,TA,9,1,TA,2,336,TA,0,0,0,,GdPrv,,115000
RL,60.0,11100,Pave,,AllPub,4,7,0.0,TA,TA,,,0,Ex,Y,930,0,930,0,1,2,1,Gd,6,0,,1,308,TA,0,0,0,,,,84900
RL,73.0,8993,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Av,1302,Ex,Y,1302,0,1302,0,2,3,1,Gd,6,0,,2,436,TA,0,22,0,,,,176485
RL,103.0,11175,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Av,1316,Ex,Y,1316,0,1316,0,2,3,1,Gd,6,1,Gd,2,440,TA,0,20,0,,,,200141
RL,100.0,9500,Pave,,AllPub,6,6,272.0,TA,TA,TA,No,816,TA,Y,1127,850,1977,0,1,4,1,TA,9,1,TA,2,540,TA,0,52,0,,GdPrv,,165000
RL,68.0,8562,Pave,,AllPub,5,6,145.0,TA,TA,TA,Av,1216,Ex,Y,1526,0,1526,0,1,4,1,TA,7,1,Gd,1,364,TA,116,78,0,,,,144500
RL,90.0,11367,Pave,,AllPub,8,5,210.0,Gd,TA,Gd,Mn,1065,Ex,Y,1091,898,1989,1,2,3,1,Gd,7,1,Gd,2,586,TA,199,60,0,,,,255000
RL,104.0,11361,Pave,,AllPub,6,5,160.0,TA,TA,Gd,No,1193,TA,Y,1523,0,1523,0,2,3,1,TA,7,1,TA,2,478,TA,0,0,189,,MnPrv,,180000
RL,43.0,7052,Pave,,AllPub,7,5,240.0,Gd,TA,Gd,Av,1364,Ex,Y,1364,0,1364,1,2,2,1,Gd,6,1,Gd,2,484,TA,192,36,0,,,,185850
RL,,29959,Pave,,AllPub,7,6,0.0,Gd,TA,Gd,No,973,Ex,Y,979,871,1850,0,2,3,1,Gd,7,1,Gd,2,467,TA,168,98,0,,,,248000
RL,96.0,11308,Pave,,AllPub,9,5,154.0,Ex,TA,Ex,Av,1104,Ex,Y,1130,1054,2184,1,2,3,1,Ex,10,1,Gd,3,836,TA,0,102,0,,,,335000
RL,,11275,Pave,,AllPub,6,7,480.0,TA,TA,TA,Mn,854,TA,Y,1096,895,1991,0,1,3,1,TA,7,1,Gd,2,432,TA,0,0,0,,,,220000
RL,41.0,4920,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,Mn,1338,Ex,Y,1338,0,1338,1,2,2,1,Gd,6,0,,2,582,TA,0,0,0,,,,213500
C (all),120.0,18000,Grvl,,AllPub,3,4,0.0,Fa,TA,TA,No,894,TA,Y,894,0,894,0,1,2,1,TA,6,0,,3,1248,TA,0,20,0,,,Shed,81000
RM,85.0,13600,Pave,Grvl,AllPub,5,5,0.0,TA,TA,TA,No,662,TA,N,1422,915,2337,0,2,5,2,TA,10,0,,2,560,TA,0,57,0,,,,90000
RM,50.0,6000,Pave,,AllPub,6,6,0.0,TA,Gd,TA,No,1103,Gd,Y,1103,0,1103,0,1,2,1,Gd,5,1,Gd,2,440,TA,166,120,0,,MnPrv,,110500
RL,,11000,Pave,,AllPub,5,6,200.0,TA,TA,TA,Mn,1154,Ex,Y,1154,0,1154,0,1,3,1,TA,6,1,Po,2,480,TA,0,58,0,,MnPrv,,154000
RL,80.0,14000,Pave,,AllPub,7,5,0.0,Gd,TA,Ex,Gd,1306,Ex,Y,1306,954,2260,1,2,3,1,Gd,7,0,,2,533,TA,296,44,0,,,,328000
RL,59.0,7837,Pave,,AllPub,6,7,0.0,Gd,TA,Gd,No,799,Gd,Y,799,772,1571,0,2,3,1,TA,7,1,TA,2,380,TA,0,40,0,,,,178000
RL,80.0,9760,Pave,,AllPub,6,6,360.0,TA,TA,TA,Gd,780,TA,Y,798,813,1611,1,1,4,1,TA,7,0,,2,442,TA,328,128,189,,,,167900
RM,42.0,3964,Pave,,AllPub,6,4,0.0,TA,TA,Gd,No,942,Gd,Y,1291,1230,2521,1,2,5,1,TA,10,1,Gd,2,576,TA,728,20,0,,GdPrv,,151400
RL,60.0,9600,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,845,TA,Y,893,0,893,0,1,2,1,Gd,4,0,,2,576,TA,0,0,0,,,,135000
RL,72.0,10152,Pave,,AllPub,5,5,120.0,TA,TA,TA,No,1048,TA,Y,1048,0,1048,1,1,3,1,TA,6,0,,1,286,TA,0,20,192,,,,135000
RL,78.0,11700,Pave,,AllPub,6,6,0.0,TA,TA,TA,No,727,Ex,Y,829,727,1556,0,1,4,1,TA,8,0,,2,441,TA,0,0,0,,,,154000
RL,50.0,7585,Pave,,AllPub,5,3,0.0,TA,TA,Fa,Mn,810,Fa,Y,1002,454,1456,1,1,4,1,TA,7,1,TA,1,280,TA,0,0,0,,,,91500
RL,75.0,7950,Pave,,AllPub,6,6,140.0,TA,TA,TA,No,690,TA,Y,698,728,1426,0,1,3,1,TA,6,0,,2,440,TA,252,0,0,,MnPrv,,159500
RL,74.0,8556,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Av,1240,Ex,Y,1240,0,1240,0,2,2,1,Gd,5,0,,3,826,TA,140,93,0,,,,194000
RL,75.0,13125,Pave,,AllPub,7,6,0.0,TA,TA,TA,No,800,TA,Y,960,780,1740,0,1,3,1,TA,6,2,Gd,1,240,TA,0,0,0,,,,219500
RL,60.0,10800,Pave,Grvl,AllPub,5,8,0.0,TA,TA,Fa,No,796,Gd,Y,1096,370,1466,0,2,3,1,Gd,7,1,TA,2,566,TA,436,21,0,,,Shed,170000
RL,,15870,Pave,,AllPub,5,5,0.0,TA,TA,TA,Mn,1096,Ex,Y,1096,0,1096,1,1,3,1,TA,6,0,,1,299,TA,240,32,0,,,,138800
RM,37.0,4435,Pave,,AllPub,6,5,169.0,Gd,TA,Gd,Mn,848,Ex,Y,848,0,848,1,1,1,1,Gd,3,1,Gd,2,420,TA,140,0,0,,,,155900
RL,65.0,8775,Pave,,AllPub,5,5,0.0,TA,TA,Gd,No,990,Gd,Y,990,0,990,0,1,3,1,TA,5,0,,1,299,TA,0,64,0,,,,126000
RL,80.0,11040,Pave,,AllPub,6,7,144.0,Gd,Gd,TA,No,1258,Ex,Y,1258,0,1258,0,2,3,1,Gd,5,0,,2,528,TA,55,0,0,,,,145000
RL,75.0,7500,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,1040,Fa,Y,1040,0,1040,1,1,3,1,TA,5,0,,1,308,TA,0,0,0,,MnPrv,,133000
RL,70.0,8749,Pave,,AllPub,7,5,100.0,Gd,TA,Gd,No,1459,Ex,Y,1459,0,1459,0,2,3,1,Gd,6,1,Gd,2,527,TA,192,39,0,,,,192000
RL,80.0,8800,Pave,,AllPub,6,6,425.0,TA,TA,TA,No,1251,TA,Y,1251,0,1251,1,1,3,1,TA,6,2,Gd,1,461,TA,0,116,0,,MnPrv,Shed,160000
RL,,13031,Pave,,AllPub,6,5,0.0,TA,TA,Gd,No,691,Gd,Y,691,807,1498,0,2,3,1,TA,6,1,TA,2,409,TA,315,44,0,,,,187500
RL,73.0,9069,Pave,,AllPub,6,6,0.0,TA,TA,Gd,Av,936,Ex,Y,996,0,996,1,1,2,1,Gd,5,0,,2,564,TA,120,0,0,,,,147000
RM,,1974,Pave,,AllPub,4,5,0.0,TA,TA,TA,No,546,TA,Y,546,546,1092,0,1,3,1,TA,6,0,,1,286,TA,120,96,0,,,,83500
FV,85.0,10574,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,Mn,1082,Ex,Y,1082,871,1953,0,2,3,1,Gd,9,1,Gd,3,1043,TA,160,50,0,,,,252000
RM,24.0,2522,Pave,,AllPub,7,5,50.0,Gd,TA,Gd,No,970,Ex,Y,970,739,1709,0,2,3,1,Gd,7,0,,2,380,TA,0,40,0,,,,137500
FV,37.0,3316,Pave,Pave,AllPub,8,5,0.0,Gd,TA,Gd,No,1247,Ex,Y,1247,0,1247,1,1,1,1,Gd,4,1,Gd,2,550,TA,0,84,0,,,,197000
RL,60.0,8544,Pave,,AllPub,3,4,0.0,TA,TA,,,0,Fa,N,1040,0,1040,0,2,2,2,TA,6,0,,2,400,TA,0,0,0,,,,92900
FV,24.0,2160,Pave,Pave,AllPub,7,5,212.0,Gd,TA,Gd,No,600,Ex,Y,624,628,1252,1,2,2,1,Gd,4,0,,2,462,TA,0,48,0,,,,160000
RL,60.0,8400,Pave,,AllPub,6,5,0.0,TA,TA,TA,No,1181,Fa,Y,1390,304,1694,0,2,4,1,TA,7,1,Gd,2,576,TA,342,0,0,,,,136500
RL,71.0,9230,Pave,,AllPub,5,8,166.0,TA,TA,TA,Mn,864,Gd,Y,1200,0,1200,1,1,1,1,Gd,6,0,,2,884,TA,0,64,0,,MnPrv,,146000
RL,74.0,5868,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,936,Ex,Y,936,0,936,1,1,2,1,TA,4,0,,1,308,TA,0,0,160,,,,129000
RL,78.0,9317,Pave,,AllPub,6,5,0.0,Gd,TA,Gd,No,1314,Gd,Y,1314,0,1314,0,2,3,1,Gd,6,1,Gd,2,440,TA,0,22,0,,,,176432
RM,60.0,6882,Pave,,AllPub,6,7,0.0,TA,TA,TA,No,684,TA,Y,773,582,1355,0,1,3,1,Gd,7,0,,0,0,,136,0,0,,,,127000
RL,,3696,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,No,1074,Ex,Y,1088,0,1088,0,1,2,1,Gd,5,0,,2,461,TA,0,74,0,,,,170000
RM,50.0,6000,Pave,,AllPub,4,6,0.0,TA,TA,TA,No,672,TA,Y,757,567,1324,0,1,3,1,TA,6,0,,1,240,TA,0,0,0,,,,128000
RL,82.0,11880,Pave,,AllPub,7,5,206.0,TA,TA,Gd,No,1271,TA,Y,1601,0,1601,0,2,3,1,TA,7,1,TA,2,478,TA,0,0,0,,,,157000
RL,60.0,8400,Pave,,AllPub,2,5,0.0,TA,TA,TA,No,290,TA,N,438,0,438,0,1,1,1,Fa,3,0,,1,246,TA,0,0,0,,,,60000
RL,61.0,9758,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,950,TA,Y,950,0,950,0,1,3,1,TA,5,0,,1,280,TA,0,0,0,,,,119500
RL,70.0,7000,Pave,,AllPub,5,7,45.0,TA,TA,TA,No,1010,Ex,Y,1134,0,1134,0,1,2,1,TA,6,0,,1,254,TA,0,16,0,,MnWw,,135000
RL,79.0,8910,Pave,,AllPub,6,6,0.0,TA,TA,TA,Mn,655,Ex,Y,1194,0,1194,0,1,3,1,TA,6,1,Fa,2,539,TA,0,0,0,,,,159500
RM,24.0,2016,Pave,,AllPub,5,5,304.0,TA,TA,TA,No,630,TA,Y,630,672,1302,0,2,3,1,TA,6,0,,2,440,TA,0,0,0,,,,106000
RL,98.0,12256,Pave,,AllPub,8,5,362.0,Gd,TA,Ex,Av,1463,Ex,Y,1500,1122,2622,1,2,3,1,Gd,9,2,TA,2,712,TA,186,32,0,,,,325000
RL,114.0,10357,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Mn,910,Gd,Y,1442,0,1442,1,2,3,1,Gd,6,1,TA,2,719,TA,0,244,0,,,,179900
RL,168.0,23257,Pave,,AllPub,7,5,0.0,Gd,TA,Ex,No,868,Ex,Y,887,1134,2021,0,2,3,1,Gd,9,1,Gd,2,422,TA,0,100,0,,,,274725
RL,,8063,Pave,,AllPub,6,5,0.0,TA,TA,Gd,No,924,Ex,Y,948,742,1690,0,2,3,1,TA,7,1,TA,2,463,TA,100,48,0,,,,181000
RL,107.0,11362,Pave,,AllPub,8,5,42.0,Gd,TA,Ex,Mn,1836,Ex,Y,1836,0,1836,1,2,3,1,Gd,7,1,Gd,3,862,TA,125,185,0,,,,280000
RL,,8000,Pave,,AllPub,6,5,0.0,TA,TA,Gd,No,773,Gd,Y,773,885,1658,1,2,3,1,TA,8,1,TA,2,431,TA,224,84,0,,,,188000
RL,80.0,10480,Pave,,AllPub,7,6,660.0,TA,TA,TA,No,803,TA,Y,1098,866,1964,0,2,4,1,TA,8,1,Gd,2,483,TA,0,69,0,,,,205000
RL,73.0,7100,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,816,TA,Y,816,0,816,1,1,2,1,TA,5,0,,1,308,TA,0,0,0,,,,129900
RL,66.0,8923,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,1008,Gd,Y,1008,0,1008,1,1,2,1,Gd,6,0,,1,240,TA,0,18,0,,,,134500
RL,90.0,5400,Pave,,AllPub,5,7,0.0,TA,Gd,TA,No,833,Ex,Y,833,0,833,0,1,2,1,Gd,4,0,,1,326,TA,0,0,0,,MnPrv,,117000
RL,93.0,12085,Pave,,AllPub,8,5,328.0,Gd,TA,Ex,No,1734,Ex,Y,1734,0,1734,1,2,3,1,Ex,7,1,Gd,3,928,TA,0,0,0,,,,318000
RL,,7750,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,No,408,Ex,Y,779,640,1419,1,2,3,1,Gd,7,1,TA,2,527,TA,120,0,0,,,,184100
RL,57.0,9764,Pave,,AllPub,5,7,0.0,TA,TA,TA,No,894,Ex,Y,894,0,894,1,1,3,1,Gd,5,0,,2,450,TA,0,0,0,,,,130000
RL,85.0,13825,Pave,,AllPub,5,6,0.0,TA,Gd,TA,No,533,TA,Y,1021,580,1601,0,1,3,1,TA,6,0,,1,300,TA,280,34,0,,,,140000
RL,70.0,7560,Pave,,AllPub,5,5,0.0,TA,TA,TA,No,1040,TA,Y,1040,0,1040,0,1,3,1,TA,6,0,,1,286,TA,140,0,0,,GdWo,,133700
RM,59.0,8263,Pave,,AllPub,6,5,0.0,TA,TA,TA,No,1012,TA,Y,1012,0,1012,0,1,2,1,TA,6,1,Gd,1,308,TA,0,22,0,,MnPrv,,118400
RL,84.0,10084,Pave,,AllPub,7,5,196.0,Gd,TA,Gd,Av,1552,Ex,Y,1552,0,1552,0,2,3,1,Gd,7,0,,3,782,TA,144,20,0,,,,212900
RL,,8926,Pave,,AllPub,4,3,0.0,TA,TA,TA,No,672,Ex,Y,960,0,960,0,1,3,1,TA,5,0,,1,288,TA,64,0,160,,MnPrv,,112000
RL,50.0,9405,Pave,,AllPub,5,9,0.0,TA,Ex,TA,No,698,Ex,Y,698,0,698,0,1,2,1,TA,4,0,,0,0,,0,200,0,,,,118000
RL,,9125,Pave,,AllPub,7,5,170.0,TA,TA,Gd,No,384,Gd,Y,812,670,1482,0,2,3,1,Gd,7,1,TA,2,392,TA,100,25,0,,,,163900
RL,60.0,10434,Pave,,AllPub,4,5,0.0,TA,TA,TA,No,1005,TA,Y,1005,0,1005,0,1,2,1,Fa,5,1,TA,2,672,Fa,0,0,0,,,,115000
RL,53.0,3684,Pave,,AllPub,7,5,130.0,Gd,TA,Gd,No,1373,Ex,Y,1555,0,1555,0,2,2,1,Gd,7,1,TA,3,660,TA,143,20,0,,,,174000
RL,182.0,14572,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Av,1530,Ex,Y,1530,0,1530,1,2,3,1,Gd,7,1,Gd,3,630,TA,144,36,0,,,,259000
RL,59.0,11796,Pave,,AllPub,7,5,0.0,Gd,TA,Gd,Av,847,Ex,Y,847,1112,1959,0,2,4,1,Gd,8,1,Gd,2,434,TA,100,48,0,,,,215000
RM,60.0,7200,Pave,Grvl,AllPub,5,5,180.0,TA,TA,Gd,Gd,936,TA,Y,936,0,936,1,1,2,1,TA,4,0,,2,672,TA,49,0,0,,,,140000
RL,65.0,7804,Pave,,AllPub,4,3,0.0,TA,TA,TA,No,1122,TA,Y,1328,653,1981,1,2,4,1,Gd,7,2,TA,2,576,TA,431,44,0,,MnPrv,,135000
RL,63.0,10712,Pave,,AllPub,5,5,0.0,TA,TA,Gd,Mn,974,TA,Y,974,0,974,0,1,3,1,TA,5,0,,0,0,,0,28,0,,MnPrv,,93500
RM,90.0,9900,Pave,,AllPub,6,4,0.0,TA,TA,TA,Mn,1008,TA,Y,1178,1032,2210,0,2,5,1,Fa,8,0,,1,205,Fa,0,48,0,,,,117500
RL,80.0,9828,Pave,,AllPub,8,5,0.0,Gd,TA,Gd,No,1128,Ex,Y,1142,878,2020,0,2,3,1,Gd,8,1,TA,2,466,TA,0,155,0,,,,239500
RL,57.0,8773,Pave,,AllPub,6,5,0.0,TA,TA,Gd,Av,916,Gd,Y,916,684,1600,0,2,3,1,TA,7,1,TA,2,460,TA,100,38,0,,,,169000
RM,60.0,6180,Pave,,AllPub,6,5,0.0,TA,TA,TA,No,960,TA,N,986,0,986,0,1,2,1,TA,5,1,Gd,1,180,TA,0,128,0,,,,102000
RL,80.0,9600,Pave,,AllPub,6,5,0.0,TA,TA,TA,No,1032,TA,Y,1032,220,1252,0,1,3,1,TA,6,0,,1,288,TA,0,0,0,,,,119000
RL,54.0,6342,Pave,,AllPub,5,8,0.0,TA,Gd,TA,No,780,Gd,N,780,240,1020,0,1,2,1,TA,6,0,,0,0,,0,0,0,,,,94000
RL,,9819,Pave,,AllPub,6,5,0.0,TA,TA,TA,Gd,1567,TA,Y,1567,0,1567,1,2,2,1,Gd,5,2,TA,2,714,TA,264,32,0,,,,196000
RL,98.0,8731,Pave,,AllPub,5,5,0.0,TA,Fa,TA,No,915,TA,Y,1167,0,1167,0,1,3,1,TA,6,1,Gd,2,495,TA,0,0,126,,,,144000
RL,60.0,7350,Pave,,AllPub,5,7,0.0,TA,TA,TA,Mn,952,TA,Y,952,0,952,1,1,2,1,TA,4,0,,2,840,TA,0,0,0,,,,139000
RL,,10304,Pave,,AllPub,5,7,44.0,TA,Gd,TA,No,780,Ex,Y,1088,780,1868,1,2,4,1,Gd,9,1,TA,2,484,TA,448,96,0,,,,197500
RL,77.0,9965,Pave,,AllPub,8,5,340.0,Gd,TA,Ex,Gd,1466,Ex,Y,1466,1362,2828,1,3,4,1,Gd,11,1,TA,3,1052,TA,125,144,0,,,,424870
RL,,9000,Pave,,AllPub,5,3,0.0,TA,TA,TA,No,1006,TA,Y,1006,0,1006,0,1,3,1,TA,5,0,,0,0,,0,24,0,,,,80000
RL,60.0,12180,Pave,,AllPub,4,4,0.0,TA,Fa,Gd,No,672,Fa,N,672,252,924,1,1,2,1,Fa,5,0,,1,280,TA,0,0,0,,MnPrv,,80000
RM,52.0,6240,Pave,,AllPub,5,6,0.0,TA,TA,TA,No,1042,Ex,Y,1042,534,1576,0,1,3,1,TA,8,1,Gd,1,225,TA,0,0,0,,,,149000
RL,,11200,Pave,,AllPub,6,5,85.0,Gd,TA,Gd,No,1298,TA,Y,1298,0,1298,1,2,3,1,Gd,5,1,TA,2,403,TA,165,26,0,,,,180000
RL,75.0,12000,Pave,,AllPub,7,7,0.0,TA,TA,TA,No,704,Ex,Y,860,704,1564,0,1,3,1,Fa,7,1,Gd,1,234,TA,0,0,0,,,,174500
RM,,5700,Pave,,AllPub,7,7,0.0,TA,TA,TA,No,572,TA,Y,572,539,1111,0,1,2,1,TA,5,1,Gd,1,288,TA,0,0,0,,,,116900
RM,50.0,9000,Pave,,AllPub,7,9,0.0,TA,Gd,TA,No,650,Ex,Y,832,650,1482,0,1,3,1,TA,7,0,,2,324,TA,0,0,0,,,,143000
RL,57.0,8280,Pave,,AllPub,6,5,0.0,TA,TA,TA,No,932,Ex,Y,932,0,932,0,1,2,1,Gd,4,1,Gd,1,306,TA,0,0,0,,GdPrv,,124000
RL,134.0,17755,Pave,,AllPub,5,4,132.0,TA,TA,TA,No,1466,TA,Y,1466,0,1466,0,1,3,1,Fa,6,2,Gd,2,528,TA,0,140,100,,,,149900
RL,90.0,14115,Pave,,AllPub,6,7,0.0,TA,TA,TA,No,1073,Ex,Y,1811,0,1811,0,1,2,1,Ex,6,1,Gd,2,470,TA,0,0,0,,,,230000
RM,,5890,Pave,,AllPub,6,8,0.0,Gd,Gd,TA,Av,816,Ex,Y,816,0,816,0,1,2,1,TA,5,0,,1,432,TA,0,0,0,,,,120500
RL,,13700,Pave,,AllPub,7,6,288.0,TA,TA,TA,Gd,864,TA,Y,902,918,1820,0,1,4,1,Gd,8,2,Gd,2,492,TA,60,84,273,,GdPrv,,201800
